date,volume
2023-07-13,142.05526751661202
2023-07-14,137.71999589639066
2023-07-15,141.01695447864896
2023-07-16,149.6895958003411
2023-07-17,143.4141755784562
2023-07-18,137.17594178916784
2023-07-19,144.56128161952816
2023-07-20,136.2657304209284
2023-07-21,127.86821963903682
2023-07-22,132.773082029315
2023-07-23,128.21625740339383
2023-07-24,135.57148048279439
2023-07-25,137.18219284794236
2023-07-26,145.23565674396832
2023-07-27,138.25388580530597
2023-07-28,135.29202719830576
2023-07-29,140.30543269435282
2023-07-30,124.87628835033195
2023-07-31,136.88637327974914
2023-08-01,139.3418270441118
2023-08-02,127.87672407982396
2023-08-03,140.77362119028723
2023-08-04,136.5356569916364
2023-08-05,132.55827363613494
2023-08-06,137.5934600652338
2023-08-07,145.58123586009324
2023-08-08,134.93879001857957
2023-08-09,135.07579718564853
2023-08-10,131.3467545587358
2023-08-11,129.20691118165448
2023-08-12,137.4241740357098
2023-08-13,128.8123033592251
2023-08-14,133.274723338823
2023-08-15,130.3567920608988
2023-08-16,134.97225720452602
2023-08-17,134.08211197261755
2023-08-18,137.4421808450589
2023-08-19,129.54938557856744
2023-08-20,130.5994553067756
2023-08-21,126.90881767098871
2023-08-22,129.43948665235237
2023-08-23,133.41034780217262
2023-08-24,135.17632037696333
2023-08-25,126.6527847204753
2023-08-26,135.48863820719885
2023-08-27,137.80061810101142
2023-08-28,132.97630474857513
2023-08-29,140.18474879158236
2023-08-30,126.82845668493218
2023-08-31,124.3758094776869
2023-09-01,121.61226183887007
2023-09-02,137.89801540945052
2023-09-03,133.60675296179681
2023-09-04,129.9793800540669
2023-09-05,131.58481945760536
2023-09-06,124.49054291728397
2023-09-07,142.28514193173072
2023-09-08,130.64630542457732
2023-09-09,130.49645451411612
2023-09-10,133.53309655971245
2023-09-11,132.26963107007495
2023-09-12,130.94990013636036
2023-09-13,125.84960988474059
2023-09-14,132.13646488989258
2023-09-15,139.17205540727994
2023-09-16,136.47754026050976
2023-09-17,137.71060427167328
2023-09-18,127.18857289492149
2023-09-19,124.80237966896334
2023-09-20,129.13301563409993
2023-09-21,130.05793513360285
2023-09-22,135.2734605569321
2023-09-23,121.36922071911668
2023-09-24,137.51419960397288
2023-09-25,129.11718887876407
2023-09-26,127.81949086419577
2023-09-27,124.94593916626593
2023-09-28,121.7906472622941
2023-09-29,134.24516388766253
2023-09-30,130.5661961848593
2023-10-01,123.82601478341712
2023-10-02,123.88255667335783
2023-10-03,128.76707562200923
2023-10-04,138.8850699267691
2023-10-05,129.3418788360681
2023-10-06,123.22989799528801
2023-10-07,129.62857050154452
2023-10-08,129.61122720042016
2023-10-09,117.61384575889751
2023-10-10,130.95610005548232
2023-10-11,130.20804369976062
2023-10-12,134.98472001403
2023-10-13,140.89525198328027
2023-10-14,137.4358713376099
2023-10-15,130.61694695067933
2023-10-16,126.59285106783265
2023-10-17,145.16209059229112
2023-10-18,132.7668885360727
2023-10-19,132.72161282513082
2023-10-20,132.71814584691234
2023-10-21,134.02160296078873
2023-10-22,132.50735431166277
2023-10-23,130.56435762525808
2023-10-24,130.90738141245416
2023-10-25,133.69237686706805
2023-10-26,131.35890495704177
2023-10-27,130.7370622401136
2023-10-28,135.0640380390639
2023-10-29,133.49288504877055
2023-10-30,142.52886231912453
2023-10-31,122.00036854535503
2023-11-01,140.9642164575414
2023-11-02,141.993666076943
2023-11-03,125.6578875740822
2023-11-04,134.5779860001315
2023-11-05,134.70573591968758
2023-11-06,129.80177207273923
2023-11-07,133.23145295306952
2023-11-08,131.85361866193108
2023-11-09,146.45850595638814
2023-11-10,142.67083321588913
2023-11-11,144.65007183539186
2023-11-12,142.2050139771833
2023-11-13,133.2601875383239
2023-11-14,136.59600518345263
2023-11-15,141.9829374741539
2023-11-16,133.74711118730445
2023-11-17,143.7485834838701
2023-11-18,139.31188787817206
2023-11-19,138.9733424910384
2023-11-20,144.7401106565867
2023-11-21,143.74834762610396
2023-11-22,140.06769865732466
2023-11-23,148.01837616592977
2023-11-24,137.16922740437383
2023-11-25,146.0105771155815
2023-11-26,146.25621642206266
2023-11-27,142.10616184484684
2023-11-28,145.65103176653778
2023-11-29,138.1344749657237
2023-11-30,149.38297164012832
2023-12-01,144.21415006563117
2023-12-02,142.9038124627244
2023-12-03,151.14409436134432
2023-12-04,142.76171468679874
2023-12-05,139.62818537872235
2023-12-06,139.27698730956115
2023-12-07,150.48231486386862
2023-12-08,141.44464816863191
2023-12-09,157.01760013013953
2023-12-10,138.23302682422505
2023-12-11,157.52611593795217
2023-12-12,150.50210186387937
2023-12-13,149.36855360964918
2023-12-14,147.53445602772172
2023-12-15,152.66339487895092
2023-12-16,150.88983658207923
2023-12-17,157.00635013860406
2023-12-18,152.474245904985
2023-12-19,153.0692207274792
2023-12-20,150.91549307370755
2023-12-21,152.86580645132958
2023-12-22,155.1075619977258
2023-12-23,145.4366675419021
2023-12-24,147.66637585808127
2023-12-25,158.54415310885392
2023-12-26,156.10332458356223
2023-12-27,154.75077923880684
2023-12-28,156.18499641847245
2023-12-29,158.25319682099254
2023-12-30,154.23918044781342
2023-12-31,153.4692730295671
2024-01-01,158.8488685009537
2024-01-02,153.40051024775886
2024-01-03,160.7561662459842
2024-01-04,150.62420748491903
2024-01-05,164.70471981480208
2024-01-06,162.34323674233778
2024-01-07,161.68109593108713
2024-01-08,165.73438916319213
2024-01-09,169.56748154236098
2024-01-10,166.73022209255078
2024-01-11,152.87124997729563
2024-01-12,156.09387243389105
2024-01-13,159.7825874572927
2024-01-14,163.45074615603892
2024-01-15,166.3207849723781
2024-01-16,160.51445951768216
2024-01-17,165.48609265706432
2024-01-18,161.18271822736702
2024-01-19,162.3076145021578
2024-01-20,158.7355685383565
2024-01-21,161.55438204126293
2024-01-22,159.81170769366346
2024-01-23,162.0881601834591
2024-01-24,172.63085015771026
2024-01-25,163.00838685459766
2024-01-26,181.30756424551114
2024-01-27,170.99995637766867
2024-01-28,169.84260936139236
2024-01-29,165.00896000221792
2024-01-30,173.18178693508145
2024-01-31,167.1786165385149
2024-02-01,171.04041425762475
2024-02-02,183.60125155003334
2024-02-03,170.68781088663403
2024-02-04,177.27849102985806
2024-02-05,168.3769043738149
2024-02-06,172.07507082893903
2024-02-07,181.45772553223438
2024-02-08,169.8189970790399
2024-02-09,182.36250582882906
2024-02-10,177.18169484836295
2024-02-11,171.16943680187455
2024-02-12,177.4787313168648
2024-02-13,179.5103974499934
2024-02-14,178.08354362381553
2024-02-15,167.44610144790425
2024-02-16,171.98006084409243
2024-02-17,174.69239472570507
2024-02-18,175.8677117724136
2024-02-19,179.64871187142768
2024-02-20,177.73484323003373
2024-02-21,170.46605190143475
2024-02-22,179.3355826463735
2024-02-23,180.7746630055594
2024-02-24,180.80308694726267
2024-02-25,183.68563805652894
2024-02-26,182.72408538794684
2024-02-27,181.1181982737207
2024-02-28,178.73431972421974
2024-02-29,171.038166696603
2024-03-01,181.743805246094
2024-03-02,180.88176360425686
2024-03-03,181.44364865094732
2024-03-04,173.9392107410285
2024-03-05,175.14959305967326
2024-03-06,186.04723984573633
2024-03-07,180.80493356722755
2024-03-08,184.62603837310738
2024-03-09,181.57050356151257
2024-03-10,181.7825814828001
2024-03-11,186.524583918366
2024-03-12,179.4467446730623
2024-03-13,182.6957809163049
2024-03-14,180.0863822221664
2024-03-15,180.40220136926024
2024-03-16,181.2000589006772
2024-03-17,184.02211120570988
2024-03-18,180.67748222463968
2024-03-19,189.5040251386199
2024-03-20,178.9004411119175
2024-03-21,182.58154590321644
2024-03-22,181.45384989495363
2024-03-23,191.0181531280762
2024-03-24,184.89093819182114
2024-03-25,189.1864160512777
2024-03-26,176.71253707136782
2024-03-27,185.58284222370645
2024-03-28,188.79709478673504
2024-03-29,184.85580195347342
2024-03-30,189.8613114413768
2024-03-31,182.03107806117288
2024-04-01,191.74195002197416
2024-04-02,196.26147804063808
2024-04-03,183.01865339354458
2024-04-04,182.6652803638156
2024-04-05,192.21375571298566
2024-04-06,192.8928353215592
2024-04-07,182.42292570464434
2024-04-08,182.97266380044982
2024-04-09,183.69518024092562
2024-04-10,178.40650377493867
2024-04-11,180.55431331176197
2024-04-12,180.13986734435875
2024-04-13,181.32878237888153
2024-04-14,184.99576687463133
2024-04-15,186.33593106060312
2024-04-16,192.90729552885387
2024-04-17,180.14725440549896
2024-04-18,190.03919200851212
2024-04-19,184.0205447291056
2024-04-20,184.81046419876554
2024-04-21,188.3935918644783
2024-04-22,179.36204846125193
2024-04-23,186.83836026477172
2024-04-24,185.70375226049714
2024-04-25,187.2734934868989
2024-04-26,186.19143374465378
2024-04-27,196.95109473849408
2024-04-28,181.4095921149195
2024-04-29,181.86174563964585
2024-04-30,181.31425399648919
2024-05-01,181.56063407884898
2024-05-02,181.05403444069864
2024-05-03,190.08394252927158
2024-05-04,191.13426383900006
2024-05-05,181.06594180100032
2024-05-06,179.6409305022617
2024-05-07,186.03798360572526
2024-05-08,180.79320977854707
2024-05-09,186.58768576117942
2024-05-10,184.30168811752776
2024-05-11,175.5678069972897
2024-05-12,190.73898126456376
2024-05-13,191.8313106837342
2024-05-14,179.63405286892663
2024-05-15,180.60123833552905
2024-05-16,183.8065688610791
2024-05-17,183.8828389944767
2024-05-18,185.33247955399926
2024-05-19,191.91594789994454
2024-05-20,180.80139500823793
2024-05-21,177.51196601360877
2024-05-22,174.42036971428772
2024-05-23,177.4721003033379
2024-05-24,180.76725092461695
2024-05-25,189.70824171629317
2024-05-26,177.9464755795788
2024-05-27,181.44914734974375
2024-05-28,180.04044825045176
2024-05-29,185.85364862409463
2024-05-30,192.3323140207991
2024-05-31,176.82621442381347
2024-06-01,176.81329179554592
2024-06-02,184.25833687682348
2024-06-03,182.22123548183094
2024-06-04,187.81685238669775
2024-06-05,181.27187751556622
2024-06-06,176.32217177140507
2024-06-07,180.8358692668213
2024-06-08,183.18773632192867
2024-06-09,181.50600690662998
2024-06-10,179.69719253666887
2024-06-11,182.2493661678881
2024-06-12,182.51568073717777
2024-06-13,183.3313438792942
2024-06-14,179.41367747488053
2024-06-15,175.08244714425254
2024-06-16,176.39794379945945
2024-06-17,181.44178471540246
2024-06-18,171.0680515551395
2024-06-19,176.73831121757078
2024-06-20,172.6692897122553
2024-06-21,174.51967127634444
2024-06-22,180.5071944174353
2024-06-23,174.80854349868463
2024-06-24,173.8225698804115
2024-06-25,166.527772387098
2024-06-26,176.79441508944385
2024-06-27,176.02619196008897
2024-06-28,183.3502996457656
2024-06-29,170.73012267025985
2024-06-30,173.09958788027254
2024-07-01,172.98551342773587
2024-07-02,179.36065835351872
2024-07-03,170.7318512132671
2024-07-04,86.16930757740282
2024-07-05,173.71851213927886
2024-07-06,171.3480422673271
2024-07-07,167.91934208618395
2024-07-08,170.85912136609454
2024-07-09,174.9947402259011
2024-07-10,164.23276476234506
2024-07-11,169.76989974475572
2024-07-12,165.3452080885747
2024-07-13,174.56295680366622
2024-07-14,160.71495102879808
2024-07-15,165.280787929306
2024-07-16,169.7074167951704
2024-07-17,175.3964849547288
2024-07-18,166.98926606189352
2024-07-19,164.29291501112021
2024-07-20,88.11371651033954
2024-07-21,159.33624944037086
